cod_siafi_municipio,municipio,uf,estado,data_emissao,moviment_liquida,moviment_liquida_acum,saldo,Unnamed: 0,code_muni,name_muni
8837,SANTA BARBARA DO SUL,RS,RIO GRANDE DO SUL,08/05/2024,304800,304800,304800,363.0,4316709.0,SANTA BARBARA DO SUL
8839,SANTA CRUZ DO SUL,RS,RIO GRANDE DO SUL,12/04/2024,50000,100000,100000,366.0,4316808.0,SANTA CRUZ DO SUL
8839,SANTA CRUZ DO SUL,RS,RIO GRANDE DO SUL,16/04/2024,200000,400000,400000,366.0,4316808.0,SANTA CRUZ DO SUL
8839,SANTA CRUZ DO SUL,RS,RIO GRANDE DO SUL,22/04/2024,700000,1400000,1400000,366.0,4316808.0,SANTA CRUZ DO SUL
8839,SANTA CRUZ DO SUL,RS,RIO GRANDE DO SUL,23/04/2024,9150000,18300000,18300000,366.0,4316808.0,SANTA CRUZ DO SUL
8839,SANTA CRUZ DO SUL,RS,RIO GRANDE DO SUL,24/04/2024,250000,500000,500000,366.0,4316808.0,SANTA CRUZ DO SUL
8839,SANTA CRUZ DO SUL,RS,RIO GRANDE DO SUL,30/04/2024,1000000,2000000,2000000,366.0,4316808.0,SANTA CRUZ DO SUL
8839,SANTA CRUZ DO SUL,RS,RIO GRANDE DO SUL,02/05/2024,900000,900000,900000,366.0,4316808.0,SANTA CRUZ DO SUL
8839,SANTA CRUZ DO SUL,RS,RIO GRANDE DO SUL,08/05/2024,100000,100000,100000,366.0,4316808.0,SANTA CRUZ DO SUL
8841,SANTA MARIA,RS,RIO GRANDE DO SUL,16/04/2024,200000,400000,400000,367.0,4316907.0,SANTA MARIA
8841,SANTA MARIA,RS,RIO GRANDE DO SUL,23/04/2024,150000,300000,300000,367.0,4316907.0,SANTA MARIA
8841,SANTA MARIA,RS,RIO GRANDE DO SUL,24/04/2024,525250,1050500,1050500,367.0,4316907.0,SANTA MARIA
8841,SANTA MARIA,RS,RIO GRANDE DO SUL,25/04/2024,90000,180000,180000,367.0,4316907.0,SANTA MARIA
8843,SANTANA DA BOA VISTA,RS,RIO GRANDE DO SUL,22/04/2024,100000,200000,200000,370.0,4317004.0,SANTANA DA BOA VISTA
8843,SANTANA DA BOA VISTA,RS,RIO GRANDE DO SUL,09/05/2024,323812,323812,323812,370.0,4317004.0,SANTANA DA BOA VISTA
8845,SANTANA DO LIVRAMENTO,RS,RIO GRANDE DO SUL,24/04/2024,2150000,4300000,4300000,371.0,4317103.0,SANTANA DO LIVRAMENTO
8845,SANTANA DO LIVRAMENTO,RS,RIO GRANDE DO SUL,25/04/2024,384205,768410,768410,371.0,4317103.0,SANTANA DO LIVRAMENTO
8845,SANTANA DO LIVRAMENTO,RS,RIO GRANDE DO SUL,30/04/2024,923812,1847624,1847624,371.0,4317103.0,SANTANA DO LIVRAMENTO
8847,SANTA ROSA,RS,RIO GRANDE DO SUL,22/04/2024,2300000,4600000,4600000,372.0,4317202.0,SANTA ROSA
8847,SANTA ROSA,RS,RIO GRANDE DO SUL,23/04/2024,300000,600000,600000,372.0,4317202.0,SANTA ROSA
8847,SANTA ROSA,RS,RIO GRANDE DO SUL,29/04/2024,150000,300000,300000,372.0,4317202.0,SANTA ROSA
8847,SANTA ROSA,RS,RIO GRANDE DO SUL,06/05/2024,317000,317000,317000,372.0,4317202.0,SANTA ROSA
8849,SANTA VITORIA DO PALMAR,RS,RIO GRANDE DO SUL,16/04/2024,1000000,2000000,2000000,374.0,4317301.0,SANTA VITORIA DO PALMAR
8849,SANTA VITORIA DO PALMAR,RS,RIO GRANDE DO SUL,02/05/2024,50000,50000,50000,374.0,4317301.0,SANTA VITORIA DO PALMAR
8851,SANTIAGO,RS,RIO GRANDE DO SUL,23/04/2024,100000,200000,200000,375.0,4317400.0,SANTIAGO
8853,SANTO ANGELO,RS,RIO GRANDE DO SUL,12/04/2024,150000,300000,300000,376.0,4317509.0,SANTO ANGELO
8853,SANTO ANGELO,RS,RIO GRANDE DO SUL,16/04/2024,470000,940000,940000,376.0,4317509.0,SANTO ANGELO
8855,SANTO ANTONIO DA PATRULHA,RS,RIO GRANDE DO SUL,19/04/2024,477500,955000,955000,378.0,4317608.0,SANTO ANTONIO DA PATRULHA
8855,SANTO ANTONIO DA PATRULHA,RS,RIO GRANDE DO SUL,23/04/2024,100000,200000,200000,378.0,4317608.0,SANTO ANTONIO DA PATRULHA
8855,SANTO ANTONIO DA PATRULHA,RS,RIO GRANDE DO SUL,03/05/2024,238750,238750,238750,378.0,4317608.0,SANTO ANTONIO DA PATRULHA
8855,SANTO ANTONIO DA PATRULHA,RS,RIO GRANDE DO SUL,08/05/2024,388753,388753,388753,378.0,4317608.0,SANTO ANTONIO DA PATRULHA
8857,SANTO ANTONIO DAS MISSOES,RS,RIO GRANDE DO SUL,16/04/2024,700000,1400000,1400000,379.0,4317707.0,SANTO ANTONIO DAS MISSOES
8857,SANTO ANTONIO DAS MISSOES,RS,RIO GRANDE DO SUL,08/05/2024,351976,351976,351976,379.0,4317707.0,SANTO ANTONIO DAS MISSOES
8859,SANTO AUGUSTO,RS,RIO GRANDE DO SUL,24/04/2024,238750,477500,477500,381.0,4317806.0,SANTO AUGUSTO
8859,SANTO AUGUSTO,RS,RIO GRANDE DO SUL,08/05/2024,400000,400000,400000,381.0,4317806.0,SANTO AUGUSTO
8861,SANTO CRISTO,RS,RIO GRANDE DO SUL,23/04/2024,100000,200000,200000,382.0,4317905.0,SANTO CRISTO
8863,SAO BORJA,RS,RIO GRANDE DO SUL,12/04/2024,1000000,2000000,2000000,384.0,4318002.0,SAO BORJA
8863,SAO BORJA,RS,RIO GRANDE DO SUL,24/04/2024,400000,800000,800000,384.0,4318002.0,SAO BORJA
8865,SAO FRANCISCO DE ASSIS,RS,RIO GRANDE DO SUL,16/04/2024,650000,1300000,1300000,386.0,4318101.0,SAO FRANCISCO DE ASSIS
8867,SAO FRANCISCO DE PAULA,RS,RIO GRANDE DO SUL,16/04/2024,850000,1700000,1700000,387.0,4318200.0,SAO FRANCISCO DE PAULA
8869,SAO GABRIEL,RS,RIO GRANDE DO SUL,16/04/2024,550000,1100000,1100000,388.0,4318309.0,SAO GABRIEL
8871,SAO JERONIMO,RS,RIO GRANDE DO SUL,24/04/2024,600000,1200000,1200000,389.0,4318408.0,SAO JERONIMO
8873,SAO JOSE DO NORTE,RS,RIO GRANDE DO SUL,22/04/2024,550000,1100000,1100000,397.0,4318507.0,SAO JOSE DO NORTE
8875,SAO JOSE DO OURO,RS,RIO GRANDE DO SUL,12/04/2024,191000,382000,382000,398.0,4318606.0,SAO JOSE DO OURO
8875,SAO JOSE DO OURO,RS,RIO GRANDE DO SUL,24/04/2024,100000,200000,200000,398.0,4318606.0,SAO JOSE DO OURO
8875,SAO JOSE DO OURO,RS,RIO GRANDE DO SUL,08/05/2024,15413,15413,15413,398.0,4318606.0,SAO JOSE DO OURO
8877,SAO LEOPOLDO,RS,RIO GRANDE DO SUL,16/04/2024,2050000,4100000,4100000,401.0,4318705.0,SAO LEOPOLDO
8877,SAO LEOPOLDO,RS,RIO GRANDE DO SUL,22/04/2024,1573000,3146000,3146000,401.0,4318705.0,SAO LEOPOLDO
8877,SAO LEOPOLDO,RS,RIO GRANDE DO SUL,26/04/2024,200000,400000,400000,401.0,4318705.0,SAO LEOPOLDO
8877,SAO LEOPOLDO,RS,RIO GRANDE DO SUL,30/04/2024,269773,539546,539546,401.0,4318705.0,SAO LEOPOLDO
8877,SAO LEOPOLDO,RS,RIO GRANDE DO SUL,08/05/2024,771898,771898,771898,401.0,4318705.0,SAO LEOPOLDO
8877,SAO LEOPOLDO,RS,RIO GRANDE DO SUL,09/05/2024,44218,44218,44218,401.0,4318705.0,SAO LEOPOLDO
8879,SAO LOURENCO DO SUL,RS,RIO GRANDE DO SUL,22/04/2024,400000,800000,800000,402.0,4318804.0,SAO LOURENCO DO SUL
8881,SAO LUIZ GONZAGA,RS,RIO GRANDE DO SUL,26/03/2024,90000,270000,270000,403.0,4318903.0,SAO LUIZ GONZAGA
8881,SAO LUIZ GONZAGA,RS,RIO GRANDE DO SUL,23/04/2024,400000,800000,800000,403.0,4318903.0,SAO LUIZ GONZAGA
8881,SAO LUIZ GONZAGA,RS,RIO GRANDE DO SUL,08/05/2024,323812,323812,323812,403.0,4318903.0,SAO LUIZ GONZAGA
8883,SAO MARCOS,RS,RIO GRANDE DO SUL,24/04/2024,600000,1200000,1200000,404.0,4319000.0,SAO MARCOS
8883,SAO MARCOS,RS,RIO GRANDE DO SUL,25/04/2024,437000,874000,874000,404.0,4319000.0,SAO MARCOS
8883,SAO MARCOS,RS,RIO GRANDE DO SUL,30/04/2024,250000,500000,500000,404.0,4319000.0,SAO MARCOS
8885,SAO MARTINHO,RS,RIO GRANDE DO SUL,23/04/2024,200000,400000,400000,405.0,4319109.0,SAO MARTINHO
8885,SAO MARTINHO,RS,RIO GRANDE DO SUL,30/04/2024,85298,170596,170596,405.0,4319109.0,SAO MARTINHO
8885,SAO MARTINHO,RS,RIO GRANDE DO SUL,08/05/2024,304800,304800,304800,405.0,4319109.0,SAO MARTINHO
8887,SAO NICOLAU,RS,RIO GRANDE DO SUL,16/04/2024,400000,800000,800000,408.0,4319208.0,SAO NICOLAU
8889,SAO PAULO DAS MISSOES,RS,RIO GRANDE DO SUL,23/04/2024,100000,200000,200000,409.0,4319307.0,SAO PAULO DAS MISSOES
8891,SAO PEDRO DO SUL,RS,RIO GRANDE DO SUL,16/04/2024,800000,1600000,1600000,413.0,4319406.0,SAO PEDRO DO SUL
8893,SAO SEBASTIAO DO CAI,RS,RIO GRANDE DO SUL,24/04/2024,200000,400000,400000,,,
8895,SAO SEPE,RS,RIO GRANDE DO SUL,24/04/2024,600000,1200000,1200000,415.0,4319604.0,SAO SEPE
8897,SAO VALENTIM,RS,RIO GRANDE DO SUL,16/04/2024,250000,500000,500000,416.0,4319703.0,SAO VALENTIM
8899,SAPIRANGA,RS,RIO GRANDE DO SUL,17/04/2024,238750,477500,477500,421.0,4319901.0,SAPIRANGA
8899,SAPIRANGA,RS,RIO GRANDE DO SUL,23/04/2024,900000,1800000,1800000,421.0,4319901.0,SAPIRANGA
8899,SAPIRANGA,RS,RIO GRANDE DO SUL,06/05/2024,50000,50000,50000,421.0,4319901.0,SAPIRANGA
8899,SAPIRANGA,RS,RIO GRANDE DO SUL,08/05/2024,611000,611000,611000,421.0,4319901.0,SAPIRANGA
8901,SAPUCAIA DO SUL,RS,RIO GRANDE DO SUL,23/04/2024,300000,600000,600000,422.0,4320008.0,SAPUCAIA DO SUL
8901,SAPUCAIA DO SUL,RS,RIO GRANDE DO SUL,24/04/2024,300000,600000,600000,422.0,4320008.0,SAPUCAIA DO SUL
8901,SAPUCAIA DO SUL,RS,RIO GRANDE DO SUL,30/04/2024,1000000,2000000,2000000,422.0,4320008.0,SAPUCAIA DO SUL
8901,SAPUCAIA DO SUL,RS,RIO GRANDE DO SUL,08/05/2024,669977,669977,669977,422.0,4320008.0,SAPUCAIA DO SUL
8903,SARANDI,RS,RIO GRANDE DO SUL,16/04/2024,500000,1000000,1000000,423.0,4320107.0,SARANDI
8903,SARANDI,RS,RIO GRANDE DO SUL,23/04/2024,300000,600000,600000,423.0,4320107.0,SARANDI
8903,SARANDI,RS,RIO GRANDE DO SUL,08/05/2024,249981,249981,249981,423.0,4320107.0,SARANDI
8905,SEBERI,RS,RIO GRANDE DO SUL,22/04/2024,250000,500000,500000,424.0,4320206.0,SEBERI
8905,SEBERI,RS,RIO GRANDE DO SUL,23/04/2024,280000,560000,560000,424.0,4320206.0,SEBERI
8905,SEBERI,RS,RIO GRANDE DO SUL,26/04/2024,50000,100000,100000,424.0,4320206.0,SEBERI
8905,SEBERI,RS,RIO GRANDE DO SUL,30/04/2024,502750,1005500,1005500,424.0,4320206.0,SEBERI
8909,SERAFINA CORREA,RS,RIO GRANDE DO SUL,15/04/2024,150000,300000,300000,430.0,4320404.0,SERAFINA CORREA
8909,SERAFINA CORREA,RS,RIO GRANDE DO SUL,19/04/2024,384205,768410,768410,430.0,4320404.0,SERAFINA CORREA
8909,SERAFINA CORREA,RS,RIO GRANDE DO SUL,22/04/2024,886585,1773170,1773170,430.0,4320404.0,SERAFINA CORREA
8909,SERAFINA CORREA,RS,RIO GRANDE DO SUL,23/04/2024,773000,1546000,1546000,430.0,4320404.0,SERAFINA CORREA
8911,SERTAO,RS,RIO GRANDE DO SUL,08/05/2024,149918,149918,149918,432.0,4320503.0,SERTAO
8913,SEVERIANO DE ALMEIDA,RS,RIO GRANDE DO SUL,23/04/2024,135794,271588,271588,435.0,4320602.0,SEVERIANO DE ALMEIDA
8915,CAPAO DA CANOA,RS,RIO GRANDE DO SUL,16/04/2024,650000,1300000,1300000,85.0,4304630.0,CAPAO DA CANOA
8915,CAPAO DA CANOA,RS,RIO GRANDE DO SUL,30/04/2024,562569,1125138,1125138,85.0,4304630.0,CAPAO DA CANOA
8915,CAPAO DA CANOA,RS,RIO GRANDE DO SUL,02/05/2024,50000,50000,50000,85.0,4304630.0,CAPAO DA CANOA
8917,SOBRADINHO,RS,RIO GRANDE DO SUL,24/04/2024,1500000,3000000,3000000,438.0,4320701.0,SOBRADINHO
8917,SOBRADINHO,RS,RIO GRANDE DO SUL,02/05/2024,50000,50000,50000,438.0,4320701.0,SOBRADINHO
8917,SOBRADINHO,RS,RIO GRANDE DO SUL,08/05/2024,185200,185200,185200,438.0,4320701.0,SOBRADINHO
8919,SOLEDADE,RS,RIO GRANDE DO SUL,16/04/2024,950000,1900000,1900000,439.0,4320800.0,SOLEDADE
8921,TAPEJARA,RS,RIO GRANDE DO SUL,24/04/2024,800000,1600000,1600000,441.0,4320909.0,TAPEJARA
8921,TAPEJARA,RS,RIO GRANDE DO SUL,30/04/2024,50000,100000,100000,441.0,4320909.0,TAPEJARA
8923,TAPERA,RS,RIO GRANDE DO SUL,16/04/2024,400000,800000,800000,442.0,4321006.0,TAPERA
8923,TAPERA,RS,RIO GRANDE DO SUL,22/04/2024,150000,300000,300000,442.0,4321006.0,TAPERA
8923,TAPERA,RS,RIO GRANDE DO SUL,23/04/2024,150000,300000,300000,442.0,4321006.0,TAPERA
8925,TAPES,RS,RIO GRANDE DO SUL,12/04/2024,100000,200000,200000,443.0,4321105.0,TAPES
8925,TAPES,RS,RIO GRANDE DO SUL,23/04/2024,300000,600000,600000,443.0,4321105.0,TAPES
8927,TAQUARA,RS,RIO GRANDE DO SUL,16/04/2024,1900000,3800000,3800000,444.0,4321204.0,TAQUARA
8927,TAQUARA,RS,RIO GRANDE DO SUL,24/04/2024,500000,1000000,1000000,444.0,4321204.0,TAQUARA
8927,TAQUARA,RS,RIO GRANDE DO SUL,29/04/2024,50000,100000,100000,444.0,4321204.0,TAQUARA
8929,TAQUARI,RS,RIO GRANDE DO SUL,22/04/2024,425000,850000,850000,445.0,4321303.0,TAQUARI
8929,TAQUARI,RS,RIO GRANDE DO SUL,25/04/2024,50000,100000,100000,445.0,4321303.0,TAQUARI
8929,TAQUARI,RS,RIO GRANDE DO SUL,26/04/2024,50000,100000,100000,445.0,4321303.0,TAQUARI
8929,TAQUARI,RS,RIO GRANDE DO SUL,08/05/2024,99278,99278,99278,445.0,4321303.0,TAQUARI
8931,TENENTE PORTELA,RS,RIO GRANDE DO SUL,16/04/2024,690000,1380000,1380000,448.0,4321402.0,TENENTE PORTELA
8933,TORRES,RS,RIO GRANDE DO SUL,23/04/2024,650000,1300000,1300000,454.0,4321501.0,TORRES
8933,TORRES,RS,RIO GRANDE DO SUL,02/05/2024,150000,150000,150000,454.0,4321501.0,TORRES
8935,TRAMANDAI,RS,RIO GRANDE DO SUL,22/04/2024,500000,1000000,1000000,455.0,4321600.0,TRAMANDAI
8935,TRAMANDAI,RS,RIO GRANDE DO SUL,08/05/2024,271799,271799,271799,455.0,4321600.0,TRAMANDAI
8937,TRES COROAS,RS,RIO GRANDE DO SUL,22/04/2024,270000,540000,540000,459.0,4321709.0,TRES COROAS
8937,TRES COROAS,RS,RIO GRANDE DO SUL,25/04/2024,413275,826550,826550,459.0,4321709.0,TRES COROAS
8939,TRES DE MAIO,RS,RIO GRANDE DO SUL,23/04/2024,900000,1800000,1800000,460.0,4321808.0,TRES DE MAIO
8941,TRES PASSOS,RS,RIO GRANDE DO SUL,16/04/2024,150000,300000,300000,463.0,4321907.0,TRES PASSOS
8941,TRES PASSOS,RS,RIO GRANDE DO SUL,23/04/2024,350000,700000,700000,463.0,4321907.0,TRES PASSOS
8943,TRIUNFO,RS,RIO GRANDE DO SUL,30/04/2024,200000,400000,400000,465.0,4322004.0,TRIUNFO
8945,TUCUNDUVA,RS,RIO GRANDE DO SUL,16/04/2024,180000,360000,360000,466.0,4322103.0,TUCUNDUVA
8945,TUCUNDUVA,RS,RIO GRANDE DO SUL,08/05/2024,304800,304800,304800,466.0,4322103.0,TUCUNDUVA
8947,TUPANCIRETA,RS,RIO GRANDE DO SUL,22/04/2024,500000,1000000,1000000,469.0,4322202.0,TUPANCIRETA
8947,TUPANCIRETA,RS,RIO GRANDE DO SUL,25/04/2024,384205,768410,768410,469.0,4322202.0,TUPANCIRETA
8949,TUPARENDI,RS,RIO GRANDE DO SUL,16/04/2024,250000,500000,500000,471.0,4322301.0,TUPARENDI
8951,URUGUAIANA,RS,RIO GRANDE DO SUL,24/04/2024,100000,200000,200000,476.0,4322400.0,URUGUAIANA
8953,VACARIA,RS,RIO GRANDE DO SUL,16/04/2024,1100000,2200000,2200000,477.0,4322509.0,VACARIA
8953,VACARIA,RS,RIO GRANDE DO SUL,22/04/2024,940000,1880000,1880000,477.0,4322509.0,VACARIA
8953,VACARIA,RS,RIO GRANDE DO SUL,30/04/2024,450000,900000,900000,477.0,4322509.0,VACARIA
8953,VACARIA,RS,RIO GRANDE DO SUL,02/05/2024,100000,100000,100000,477.0,4322509.0,VACARIA
8953,VACARIA,RS,RIO GRANDE DO SUL,06/05/2024,150000,150000,150000,477.0,4322509.0,VACARIA
8955,VENANCIO AIRES,RS,RIO GRANDE DO SUL,16/04/2024,1100000,2200000,2200000,482.0,4322608.0,VENANCIO AIRES
8955,VENANCIO AIRES,RS,RIO GRANDE DO SUL,22/04/2024,750000,1500000,1500000,482.0,4322608.0,VENANCIO AIRES
8955,VENANCIO AIRES,RS,RIO GRANDE DO SUL,30/04/2024,200000,400000,400000,482.0,4322608.0,VENANCIO AIRES
8955,VENANCIO AIRES,RS,RIO GRANDE DO SUL,08/05/2024,88207,88207,88207,482.0,4322608.0,VENANCIO AIRES
8957,VERA CRUZ,RS,RIO GRANDE DO SUL,16/04/2024,1500000,3000000,3000000,483.0,4322707.0,VERA CRUZ
8959,VERANOPOLIS,RS,RIO GRANDE DO SUL,16/04/2024,400000,800000,800000,484.0,4322806.0,VERANOPOLIS
8959,VERANOPOLIS,RS,RIO GRANDE DO SUL,30/04/2024,1439000,2878000,2878000,484.0,4322806.0,VERANOPOLIS
8961,VIADUTOS,RS,RIO GRANDE DO SUL,24/04/2024,400000,800000,800000,486.0,4322905.0,VIADUTOS
8961,VIADUTOS,RS,RIO GRANDE DO SUL,08/05/2024,384205,384205,384205,486.0,4322905.0,VIADUTOS
8963,VIAMAO,RS,RIO GRANDE DO SUL,16/04/2024,350000,700000,700000,487.0,4323002.0,VIAMAO
8963,VIAMAO,RS,RIO GRANDE DO SUL,24/04/2024,700000,1400000,1400000,487.0,4323002.0,VIAMAO
8963,VIAMAO,RS,RIO GRANDE DO SUL,30/04/2024,400000,800000,800000,487.0,4323002.0,VIAMAO
8965,VICENTE DUTRA,RS,RIO GRANDE DO SUL,08/05/2024,204972,204972,204972,488.0,4323101.0,VICENTE DUTRA
8967,PALMARES DO SUL,RS,RIO GRANDE DO SUL,24/04/2024,550000,1100000,1100000,296.0,4313656.0,PALMARES DO SUL
8969,VICTOR GRAEFF,RS,RIO GRANDE DO SUL,09/04/2024,50000,100000,100000,489.0,4323200.0,VICTOR GRAEFF
8969,VICTOR GRAEFF,RS,RIO GRANDE DO SUL,16/04/2024,300000,600000,600000,489.0,4323200.0,VICTOR GRAEFF
8971,TAVARES,RS,RIO GRANDE DO SUL,16/04/2024,400000,800000,800000,447.0,4321352.0,TAVARES
8971,TAVARES,RS,RIO GRANDE DO SUL,08/05/2024,576599,576599,576599,447.0,4321352.0,TAVARES
8973,CAPAO DO LEAO,RS,RIO GRANDE DO SUL,22/04/2024,300000,600000,600000,87.0,4304663.0,CAPAO DO LEAO
8973,CAPAO DO LEAO,RS,RIO GRANDE DO SUL,23/04/2024,300000,600000,600000,87.0,4304663.0,CAPAO DO LEAO
8975,SALTO DO JACUI,RS,RIO GRANDE DO SUL,23/04/2024,200000,400000,400000,359.0,4316451.0,SALTO DO JACUI
8975,SALTO DO JACUI,RS,RIO GRANDE DO SUL,08/05/2024,16319,16319,16319,359.0,4316451.0,SALTO DO JACUI
8977,COTIPORA,RS,RIO GRANDE DO SUL,16/04/2024,150000,300000,300000,122.0,4305959.0,COTIPORA
8977,COTIPORA,RS,RIO GRANDE DO SUL,22/04/2024,150000,300000,300000,122.0,4305959.0,COTIPORA
8977,COTIPORA,RS,RIO GRANDE DO SUL,23/04/2024,150000,300000,300000,122.0,4305959.0,COTIPORA
9821,TEUTONIA,RS,RIO GRANDE DO SUL,16/04/2024,400000,800000,800000,450.0,4321451.0,TEUTONIA
9821,TEUTONIA,RS,RIO GRANDE DO SUL,22/04/2024,200000,400000,400000,450.0,4321451.0,TEUTONIA
9821,TEUTONIA,RS,RIO GRANDE DO SUL,23/04/2024,550000,1100000,1100000,450.0,4321451.0,TEUTONIA
9821,TEUTONIA,RS,RIO GRANDE DO SUL,06/05/2024,100000,100000,100000,450.0,4321451.0,TEUTONIA
9823,BOM PRINCIPIO,RS,RIO GRANDE DO SUL,16/04/2024,1035793,2071586,2071586,52.0,4302352.0,BOM PRINCIPIO
9823,BOM PRINCIPIO,RS,RIO GRANDE DO SUL,22/04/2024,600000,1200000,1200000,52.0,4302352.0,BOM PRINCIPIO
9823,BOM PRINCIPIO,RS,RIO GRANDE DO SUL,08/05/2024,85000,85000,85000,52.0,4302352.0,BOM PRINCIPIO
9825,PAROBE,RS,RIO GRANDE DO SUL,16/04/2024,500000,1000000,1000000,304.0,4314050.0,PAROBE
9825,PAROBE,RS,RIO GRANDE DO SUL,02/05/2024,50000,50000,50000,304.0,4314050.0,PAROBE
9827,FORTALEZA DOS VALOS,RS,RIO GRANDE DO SUL,24/04/2024,150000,300000,300000,175.0,4308458.0,FORTALEZA DOS VALOS
9829,JOIA,RS,RIO GRANDE DO SUL,16/04/2024,550000,1100000,1100000,228.0,4311155.0,JOIA
